medication_name,age_band,age_min_years,age_max_years,source_system,source_abbreviation,source_title,source_version,source_date,source_url,source_locator,population_anchor,population_summary,dosage_anchor,dosage_summary,evidence_status,scientific_review_status,editorial_status,display_eligible,therapeutic_runtime_eligible,content_sha256
Dissulfiram,ADULT,18,64,DailyMed/FDA,DM,"DISULFIRAM TABLET [GOLDEN STATE MEDICAL SUPPLY, INC.]",11,"Jun 01, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d3832a1a-a140-49c1-a7df-134fa81341e3,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/d3832a1a-a140-49c1-a7df-134fa81341e3.xml,DOSAGE AND ADMINISTRATION,"Disulfiram is an aid in the management of selected chronic alcohol patients who wantto remain in a state of enforced sobriety so that supportive and Initial Dosage Schedule In the first phase of treatment, a maximumof 500 mg daily is given in a single dose for one to two weeks. | Maintenance Regimen The average maintenance dose is 250 mg daily (range, 125 mg to 500 mg), it should not exceed 500 mg daily. | However, where a test reaction is deemed necessary, the suggested procedure is as follows: After",DOSAGE AND ADMINISTRATION,"Initial Dosage Schedule In the first phase of treatment, a maximumof 500 mg daily is given in a single dose for one to two weeks. | Maintenance Regimen The average maintenance dose is 250 mg daily (range, 125 mg to 500 mg), it should not exceed 500 mg daily. | However, where a test reaction is deemed necessary, the suggested procedure is as follows: After the first one to two weeks' therapy with 500 mg",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,553de79acbabb99be8850b283db70521a255aa24e863da5ed07c45d0ca8cb98f
Dissulfiram,OLDER_ADULT,65,,DailyMed/FDA,DM,"DISULFIRAM TABLET [GOLDEN STATE MEDICAL SUPPLY, INC.]",11,"Jun 01, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d3832a1a-a140-49c1-a7df-134fa81341e3,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/d3832a1a-a140-49c1-a7df-134fa81341e3.xml,Geriatric Use,"A determination has not been made whether controlled clinical studies of disulfiram included sufficient numbers of subjects aged 65 and over to define a difference in response from younger subjects. Other reported clinical experience has not identified differences in responses between the elderly and younger patients. In general, dose selection for an elderly patient should be cautious, usually starting at the low end of the dosing range, reflecting the greater frequency of decreased hepatic, renal or cardiac function, and of concomitant disease or other drug therapy.",DOSAGE AND ADMINISTRATION,"Initial Dosage Schedule In the first phase of treatment, a maximumof 500 mg daily is given in a single dose for one to two weeks. | Maintenance Regimen The average maintenance dose is 250 mg daily (range, 125 mg to 500 mg), it should not exceed 500 mg daily. | However, where a test reaction is deemed necessary, the suggested procedure is as follows: After the first one to two weeks' therapy with 500 mg",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,553de79acbabb99be8850b283db70521a255aa24e863da5ed07c45d0ca8cb98f
Divalproato,CHILD,0,11,DailyMed/FDA,DM,"DIVALPROEX SODIUM TABLET, EXTENDED RELEASE [MAJOR PHARMACEUTICALS]",16,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0.xml,8.4 Pediatric Use,"Experience has indicated that pediatric patients under the age of two years are at a considerably increased risk of developing fatal hepatotoxicity, especially those with the aforementioned conditions [see Boxed Warningand Warnings and Precautions (5.1) ]. When divalproex sodium extended-release tablets are used in this patient group, it should be used with extreme caution and as a sole agent. The benefits of therapy should be weighed against the risks. Above the age of 2 years, experience in epilepsy has indicated that the incidence of fatal hepatotoxicity decreases considerably in progressively",2 DOSAGE AND ADMINISTRATION,Divalproex sodium extended-release tablet is an extended-release product intended for once-a-day oral administration. Divalproex sodium extended-release tablets should be swallowed whole and should not be crushed or chewed.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,50c7329aed6443d090a86148d96c4c1bc909b5b4df55b1eea16be66057111a72
Divalproato,ADOLESCENT,12,17,DailyMed/FDA,DM,"DIVALPROEX SODIUM TABLET, EXTENDED RELEASE [MAJOR PHARMACEUTICALS]",16,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0.xml,8.4 Pediatric Use,"Experience has indicated that pediatric patients under the age of two years are at a considerably increased risk of developing fatal hepatotoxicity, especially those with the aforementioned conditions [see Boxed Warningand Warnings and Precautions (5.1) ]. When divalproex sodium extended-release tablets are used in this patient group, it should be used with extreme caution and as a sole agent. The benefits of therapy should be weighed against the risks. Above the age of 2 years, experience in epilepsy has indicated that the incidence of fatal hepatotoxicity decreases considerably in progressively",2 DOSAGE AND ADMINISTRATION,Divalproex sodium extended-release tablet is an extended-release product intended for once-a-day oral administration. Divalproex sodium extended-release tablets should be swallowed whole and should not be crushed or chewed.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,50c7329aed6443d090a86148d96c4c1bc909b5b4df55b1eea16be66057111a72
Divalproato,ADULT,18,64,DailyMed/FDA,DM,"DIVALPROEX SODIUM TABLET, EXTENDED RELEASE [MAJOR PHARMACEUTICALS]",16,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0.xml,2 DOSAGE AND ADMINISTRATION,Mania | Epilepsy | Migraine | Important Limitations,2 DOSAGE AND ADMINISTRATION,Divalproex sodium extended-release tablet is an extended-release product intended for once-a-day oral administration. Divalproex sodium extended-release tablets should be swallowed whole and should not be crushed or chewed.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,50c7329aed6443d090a86148d96c4c1bc909b5b4df55b1eea16be66057111a72
Divalproato,OLDER_ADULT,65,,DailyMed/FDA,DM,"DIVALPROEX SODIUM TABLET, EXTENDED RELEASE [MAJOR PHARMACEUTICALS]",16,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ef6c5fd-42b2-4419-9b5a-e6d63571e3a0.xml,8.5 Geriatric Use,"No patients above the age of 65 years were enrolled in double-blind prospective clinical trials of mania associated with bipolar illness. In a case review study of 583 patients, 72 patients (12%) were greater than 65 years of age. A higher percentage of patients above 65 years of age reported accidental injury, infection, pain, somnolence, and tremor. Discontinuation of valproate was occasionally associated with the latter two events. It is not clear whether these events indicate additional risk or whether they result from preexisting medical illness and concomitant medication use",2 DOSAGE AND ADMINISTRATION,Divalproex sodium extended-release tablet is an extended-release product intended for once-a-day oral administration. Divalproex sodium extended-release tablets should be swallowed whole and should not be crushed or chewed.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,50c7329aed6443d090a86148d96c4c1bc909b5b4df55b1eea16be66057111a72
Donepezila,CHILD,0,11,DailyMed/FDA,DM,"ARICEPT (DONEPEZIL HYDROCHLORIDE) TABLET, FILM COATED ARICEPT ODT (DONEPEZIL HYDROCHLORIDE) TABLET, ORALLY DISINTEGRATING [EISAI INC.]",33,"Jun 30, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=98e451e1-e4d7-4439-a675-c5457ba20975,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/98e451e1-e4d7-4439-a675-c5457ba20975.xml,8.4 Pediatric Use,The safety and effectiveness in pediatric patients have not been established.,2 DOSAGE AND ADMINISTRATION,2 DOSAGE AND ADMINISTRATION Mild to Moderate Alzheimer’s Disease: 5 mg to 10 mg once daily (2.1) Moderate to Severe Alzheimer’s Disease: 10 mg to | The maximum recommended dosage of ARICEPT in patients with mild to moderate Alzheimer’s disease is 10 mg per day. | A dose of 10 mg should not be administered until patients have been on a daily dose of 5 mg for 4 to 6 weeks.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1eee0273df5fdeaeb1b401ae972d0c68179815e6fe58f97683b10b0ae92e5ed4
Donepezila,ADOLESCENT,12,17,DailyMed/FDA,DM,"ARICEPT (DONEPEZIL HYDROCHLORIDE) TABLET, FILM COATED ARICEPT ODT (DONEPEZIL HYDROCHLORIDE) TABLET, ORALLY DISINTEGRATING [EISAI INC.]",33,"Jun 30, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=98e451e1-e4d7-4439-a675-c5457ba20975,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/98e451e1-e4d7-4439-a675-c5457ba20975.xml,8.4 Pediatric Use,The safety and effectiveness in pediatric patients have not been established.,2 DOSAGE AND ADMINISTRATION,2 DOSAGE AND ADMINISTRATION Mild to Moderate Alzheimer’s Disease: 5 mg to 10 mg once daily (2.1) Moderate to Severe Alzheimer’s Disease: 10 mg to | The maximum recommended dosage of ARICEPT in patients with mild to moderate Alzheimer’s disease is 10 mg per day. | A dose of 10 mg should not be administered until patients have been on a daily dose of 5 mg for 4 to 6 weeks.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1eee0273df5fdeaeb1b401ae972d0c68179815e6fe58f97683b10b0ae92e5ed4
Donepezila,ADULT,18,64,DailyMed/FDA,DM,"ARICEPT (DONEPEZIL HYDROCHLORIDE) TABLET, FILM COATED ARICEPT ODT (DONEPEZIL HYDROCHLORIDE) TABLET, ORALLY DISINTEGRATING [EISAI INC.]",33,"Jun 30, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=98e451e1-e4d7-4439-a675-c5457ba20975,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/98e451e1-e4d7-4439-a675-c5457ba20975.xml,2 DOSAGE AND ADMINISTRATION,"ARICEPT is indicated for the treatment of dementia of the Alzheimer’s type. Efficacy has been demonstrated in patients with mild, moderate, and severe Alzheimer’s disease. 2 DOSAGE AND ADMINISTRATION Mild to Moderate Alzheimer’s Disease: 5 mg to 10 mg once daily (2.1) Moderate to Severe Alzheimer’s Disease: 10 mg to | The maximum recommended dosage of ARICEPT in patients with mild to moderate Alzheimer’s disease is 10 mg per day. | A dose of 10 mg should not be administered until patients have been on a daily dose of 5",2 DOSAGE AND ADMINISTRATION,2 DOSAGE AND ADMINISTRATION Mild to Moderate Alzheimer’s Disease: 5 mg to 10 mg once daily (2.1) Moderate to Severe Alzheimer’s Disease: 10 mg to | The maximum recommended dosage of ARICEPT in patients with mild to moderate Alzheimer’s disease is 10 mg per day. | A dose of 10 mg should not be administered until patients have been on a daily dose of 5 mg for 4 to 6 weeks.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1eee0273df5fdeaeb1b401ae972d0c68179815e6fe58f97683b10b0ae92e5ed4
Donepezila,OLDER_ADULT,65,,DailyMed/FDA,DM,"ARICEPT (DONEPEZIL HYDROCHLORIDE) TABLET, FILM COATED ARICEPT ODT (DONEPEZIL HYDROCHLORIDE) TABLET, ORALLY DISINTEGRATING [EISAI INC.]",33,"Jun 30, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=98e451e1-e4d7-4439-a675-c5457ba20975,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/98e451e1-e4d7-4439-a675-c5457ba20975.xml,8. 5 Geriatric Use,"Alzheimer’s disease is a disorder occurring primarily in individuals over 55 years of age. The mean age of patients enrolled in the clinical studies with ARICEPT was 73 years; 80% of these patients were between 65 and 84 years old, and 49% of patients were at or above the age of 75. The efficacy and safety data presented in the clinical trials section were obtained from these patients. There were no clinically significant differences in most adverse reactions reported by patient groups ≥ 65 years old and < 65 years",2 DOSAGE AND ADMINISTRATION,2 DOSAGE AND ADMINISTRATION Mild to Moderate Alzheimer’s Disease: 5 mg to 10 mg once daily (2.1) Moderate to Severe Alzheimer’s Disease: 10 mg to | The maximum recommended dosage of ARICEPT in patients with mild to moderate Alzheimer’s disease is 10 mg per day. | A dose of 10 mg should not be administered until patients have been on a daily dose of 5 mg for 4 to 6 weeks.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1eee0273df5fdeaeb1b401ae972d0c68179815e6fe58f97683b10b0ae92e5ed4
Dosulepina,CHILD,0,11,UK SmPC,UK-SMPC,Dosulepin Tablets 75 mg - SmPC,emc update 2025-11-12,2025-11-12,https://www.medicines.org.uk/emc/product/101606/smpc,"SmPC sections 4.1, 4.2 and 4.4","SmPC sections 4.1, 4.2 and 4.4",Dosulepin is not recommended for children.,"SmPC sections 4.1, 4.2 and 4.4",The SmPC separates adult and older-person starting doses and restricts initiation to specialist care in new patients.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,693755ab448c2370d486db774462a5f5664ce06203c804cd697315312254f8be
Dosulepina,ADOLESCENT,12,17,UK SmPC,UK-SMPC,Dosulepin Tablets 75 mg - SmPC,emc update 2025-11-12,2025-11-12,https://www.medicines.org.uk/emc/product/101606/smpc,"SmPC sections 4.1, 4.2 and 4.4","SmPC sections 4.1, 4.2 and 4.4",Dosulepin is not recommended for children and has no adolescent dosing authorised in this SmPC.,"SmPC sections 4.1, 4.2 and 4.4",The SmPC separates adult and older-person starting doses and restricts initiation to specialist care in new patients.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,feabcd5996af26e0bdded40be9296406f5f27500607e72e3586be08ab3c6c2a1
Dosulepina,ADULT,18,64,UK SmPC,UK-SMPC,Dosulepin Tablets 75 mg - SmPC,emc update 2025-11-12,2025-11-12,https://www.medicines.org.uk/emc/product/101606/smpc,"SmPC sections 4.1, 4.2 and 4.4","SmPC sections 4.1, 4.2 and 4.4",Use is restricted to depressive illness when alternative treatment is not tolerated or has not worked.,"SmPC sections 4.1, 4.2 and 4.4",The SmPC separates adult and older-person starting doses and restricts initiation to specialist care in new patients.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,edb043bade57e0eb5d425ffd104b47e04147c2ed6ef7548f2b9cc654609cdb40
Dosulepina,OLDER_ADULT,65,,UK SmPC,UK-SMPC,Dosulepin Tablets 75 mg - SmPC,emc update 2025-11-12,2025-11-12,https://www.medicines.org.uk/emc/product/101606/smpc,"SmPC sections 4.1, 4.2 and 4.4","SmPC sections 4.1, 4.2 and 4.4",The SmPC provides a lower initial range and highlights increased adverse-effect and cardiovascular susceptibility in older people.,"SmPC sections 4.1, 4.2 and 4.4",The SmPC separates adult and older-person starting doses and restricts initiation to specialist care in new patients.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,ad7257ed0d9afc07cf9822854ea342a2f54a0d23038cd977cb0be4f6785aed5a
